LSOA21CD,num_sales,total_floor_area,total_price,price_per_sqm,adj_price_per_sqm
E01002721,708,57437.57000000002,314576442.0,5477,8362
E01004075,510,83494.15120000007,460219365.0,5512,8341
E01033491,617,45078.87,258956074.0,5745,8329
E01001920,394,35341.089999999975,186879983.0,5288,8327
E01003860,792,81976.03999999996,436832666.0,5329,8324
E01033915,369,21849.07,137368215.0,6287,8323
E01000971,453,49928.22,270068901.0,5409,8313
E01000924,420,30485.35000000001,167343908.0,5489,8310
E01000544,276,18878.309999999998,106625048.0,5648,8304
E01001953,399,35684.308,190369390.0,5335,8300
E01000968,674,55289.08000000002,289625668.0,5238,8294
E01002689,599,64682.84999999997,343636830.0,5313,8287
E01035641,239,16428.39,95027332.0,5784,8284
E01032573,923,71067.95199999999,375978881.0,5290,8279
E01004592,617,52184.30999999999,277865052.0,5325,8277
E01003802,1058,126325.11000000006,632523679.0,5007,8274
E01002706,448,38275.07000000001,201943946.0,5276,8273
E01004604,620,101100.60000000003,542177065.0,5363,8267
E01034231,682,57855.15,349686244.0,6044,8258
E01004740,334,21728.63999999999,114113594.0,5252,8257
E01002713,333,23961.480000000003,143151334.0,5974,8255
E01032774,528,36469.173,185459811.0,5085,8246
E01033704,663,49913.36000000002,283158407.0,5673,8246
E01000927,571,52719.872000000025,280269704.0,5316,8245
E01001897,346,51385.39000000003,272078037.0,5295,8244
E01001952,656,50715.64999999998,266505809.0,5255,8244
E01001719,392,26939.730000000003,159679704.0,5927,8242
E01004606,792,83602.622,444563857.0,5318,8241
E01001899,233,16436.289999999997,89833805.0,5466,8238
E01004296,703,41232.99999999999,224739310.0,5450,8233
E01033601,159,12351.339999999998,63605969.0,5150,8227
E01000962,642,51705.19000000002,266004096.0,5145,8217
E01035707,671,60742.720000000016,325302583.0,5355,8216
E01003462,525,93553.871,494106555.0,5282,8213
E01035493,789,52624.139999999985,299481033.0,5691,8212
E01000877,478,52295.15999999998,273520310.0,5230,8211
E01001931,587,37585.36,200043450.0,5322,8211
E01001895,368,39569.15999999998,211289621.0,5340,8210
E01001884,293,27506.4,146938981.0,5342,8208
E01004566,984,82849.40200000002,431848622.0,5212,8207
E01035660,241,14175.71,80791928.0,5699,8206
E01003038,748,85525.23800000001,457866442.0,5354,8197
E01001904,767,78346.54999999994,415413660.0,5302,8197
E01001934,515,58590.36400000001,311749035.0,5321,8197
E01034211,847,55334.59,330190506.0,5967,8196
E01004551,464,33176.07999999999,178576114.0,5383,8195
E01001375,779,88585.54299999993,467156416.0,5274,8192
E01002582,759,76979.23060000002,410155300.0,5328,8189
E01001910,462,32388.373999999985,169001758.0,5218,8184
E01002718,607,52520.72999999996,279209870.0,5316,8172
E01004579,649,71373.31730000002,388491276.0,5443,8169
E01034576,832,63712.340000000004,343795472.0,5396,8161
E01035642,586,40776.930000000015,220483329.0,5407,8159
E01003981,421,29934.769999999997,160675031.0,5368,8158
E01001913,884,63145.23700000001,319895683.0,5066,8157
E01001917,346,40968.77,224488364.0,5479,8154
E01004605,753,76287.89829999994,405248183.0,5312,8145
E01004709,661,61646.32999999994,310868920.0,5043,8140
E01003894,775,77588.48999999998,405337369.0,5224,8137
E01002776,621,47762.33999999999,256660702.0,5374,8134
E01032785,817,58698.785999999986,324005499.0,5520,8133
E01000921,344,27586.74999999999,148597490.0,5387,8126
E01002735,527,34421.504,200292449.0,5819,8124
E01033487,705,47904.348000000035,246941387.0,5155,8119
E01004477,608,102639.45749999999,539646673.0,5258,8118
E01001772,270,17722.44,102489800.0,5783,8115
E01001993,328,50361.270000000004,274846642.0,5458,8113
E01001906,806,72453.12360000005,372578364.0,5142,8096
E01002723,377,27318.20799999999,141838008.0,5192,8094
E01004577,733,83634.00000000001,435652896.0,5209,8093
E01004625,439,86033.90489999996,463120715.0,5383,8091
E01003801,612,74274.97099999995,379569400.0,5110,8078
E01000912,296,22840.53999999999,121327091.0,5312,8077
E01034148,246,16124.26,93584913.0,5804,8075
E01001935,741,74775.79,388807244.0,5200,8067
E01000214,784,75093.52999999998,387295450.0,5158,8063
E01002022,663,63455.13,349801516.0,5513,8062
E01004069,402,66604.64600000004,360340870.0,5410,8059
E01002857,117,6629.6500000000015,36800874.0,5551,8046
E01034212,1480,103250.93000000007,528602929.0,5120,8046
E01003111,132,10224.04,59293238.0,5799,8046
E01004559,470,72670.1654,374326572.0,5151,8041
E01000925,179,14236.332,75126639.0,5277,8038
E01002743,460,44738.640000000014,238727486.0,5336,8036
E01035643,360,29026.96,158122444.0,5447,8033
E01035686,268,18294.47,94998866.0,5193,8033
E01003941,811,65611.60000000002,337039698.0,5137,8029
E01001853,489,49559.11230000004,256661826.0,5179,8029
E01033700,794,56510.12000000003,315687274.0,5586,8029
E01000205,678,66765.46000000005,345849394.0,5180,8027
E01004756,763,49769.58,249542267.0,5014,8025
E01004607,755,92068.23619999993,477758916.0,5189,8012
E01002578,523,66398.37000000001,345597169.0,5205,8011
E01000961,425,38471.53,196558509.0,5109,8011
E01001909,624,51545.43999999999,262060906.0,5084,8009
E01001852,714,44168.126,219626259.0,4973,8009
E01033736,1497,112859.67,628861976.0,5572,8001
E01001819,399,41414.422999999995,224112200.0,5411,8000
E01003892,1194,130369.55139999998,647703714.0,4968,7998
E01004307,1380,102279.61000000007,503794690.0,4926,7996
E01002579,745,85962.61100000002,445091540.0,5178,7989
E01001751,519,56907.94999999998,294851421.0,5181,7974
E01034213,339,37161.8,223926298.0,6026,7963
E01000970,698,50639.75999999996,255286389.0,5041,7962
E01000969,874,78489.48500000004,400753474.0,5106,7962
E01003857,1061,106348.53000000003,550332806.0,5175,7962
E01001905,830,89203.1,450648054.0,5052,7961
E01034186,760,46909.87000000001,266983890.0,5691,7951
E01033917,884,54612.581000000006,306256097.0,5608,7950
E01000960,607,54046.64999999994,269656521.0,4989,7949
E01002906,316,26060.74999999999,134698850.0,5169,7942
E01032637,1187,82835.06800000001,395037279.0,4769,7941
E01001992,484,65929.345,350340690.0,5314,7938
E01004719,427,34583.62000000002,180114390.0,5208,7935
E01004640,991,98431.79,499562738.0,5075,7931
E01032572,742,71235.586,355680077.0,4993,7930
E01004676,510,38751.55999999998,197784441.0,5104,7926
E01003895,736,74445.1354,380853496.0,5116,7915
E01003809,539,86364.42,450816788.0,5220,7911
E01033939,615,42564.62,239275419.0,5621,7909
E01004602,714,72880.87200000002,368504960.0,5056,7907
E01000907,257,22076.72000000001,116453422.0,5275,7905
E01002775,500,40343.06100000001,202550159.0,5021,7903
E01003032,450,36038.584999999985,187878210.0,5213,7902
E01034209,546,35026.3,191995555.0,5481,7898
E01004755,695,44495.708999999995,220172259.0,4948,7891
E01001357,585,40076.744,229813431.0,5734,7886
E01003040,585,57834.93599999997,294817012.0,5098,7885
E01004553,715,69110.63899999998,351622835.0,5088,7876
E01002843,158,12757.139999999998,63861894.0,5006,7875
E01035491,1237,93065.8,445324046.0,4785,7873
E01000876,431,30981.949999999983,162308571.0,5239,7869
E01000135,468,66776.94,358405882.0,5367,7868
E01002712,322,22818.896000000004,118445364.0,5191,7867
E01034598,400,26513.979999999996,156985666.0,5921,7867
E01004609,920,86616.26229999994,432043732.0,4988,7865
E01002744,473,38927.65999999999,197259293.0,5067,7862
E01034577,765,45590.94000000001,233077105.0,5112,7860
E01002692,863,73699.67000000001,377669164.0,5124,7850
E01033699,420,30226.049999999992,162060895.0,5362,7848
E01000871,416,55378.67999999998,288337069.0,5207,7848
E01000873,527,52778.700000000004,269204067.0,5101,7847
E01001862,366,29423.81,153268921.0,5209,7828
E01002749,342,32377.872,172412332.0,5325,7828
E01000941,78,4693.469999999999,23416371.0,4989,7825
E01002025,442,61066.72000000001,317658869.0,5202,7824
E01001989,531,59756.29999999998,307066565.0,5139,7823
E01035665,466,28344.47,158313909.0,5585,7822
E01001888,488,53748.90200000001,275900926.0,5133,7818
E01035740,740,85485.37000000001,442168424.0,5172,7815
E01033885,328,20103.18,101294287.0,5039,7814
E01001642,871,94712.61660000001,478343740.0,5050,7814
E01001882,693,73888.073,368956276.0,4993,7814
E01002855,152,12056.259999999998,60358142.0,5006,7808
E01034184,424,32879.973,183775687.0,5589,7806
E01003976,770,55767.610000000015,283943583.0,5092,7801
E01001886,369,31061.200000000004,159041900.0,5120,7799
E01000965,710,52708.31599999997,259330409.0,4920,7797
E01000949,105,7134.500000000001,36177500.0,5071,7797
E01004608,811,73495.70860000001,362446864.0,4932,7787
E01004508,726,73706.193,365730516.0,4962,7786
E01034200,734,44199.128399999994,237090933.0,5364,7785
E01001908,434,29692.230999999992,145917818.0,4914,7785
E01003808,1059,105227.79959999995,532056826.0,5056,7782
E01003938,266,17213.520999999993,91328315.0,5306,7775
E01003872,749,79010.68999999992,400835065.0,5073,7773
E01035662,129,8479.739999999998,48092033.0,5671,7772
E01000901,193,13006.679999999998,67520639.0,5191,7768
E01033945,674,37002.929999999986,188743296.0,5101,7765
E01000581,300,46395.28999999999,243701831.0,5253,7764
E01001872,311,25411.460000000003,125959296.0,4957,7759
E01004679,331,19624.229999999996,99898462.0,5091,7754
E01002742,475,52055.900000000045,266222878.0,5114,7753
E01034147,441,24510.0,139080262.0,5674,7751
E01003442,828,101324.26799999997,507062109.0,5004,7750
E01003105,259,18652.629999999997,98622007.0,5287,7749
E01001854,785,46705.06999999998,228039257.0,4883,7741
E01000932,546,41701.603999999985,209252311.0,5018,7738
E01034194,642,45482.619999999995,231194720.0,5083,7736
E01000308,652,42322.176999999996,236536480.0,5589,7736
E01003855,849,63391.48999999997,315011627.0,4969,7725
E01003186,953,71210.089,369102321.0,5183,7721
E01000933,366,32481.528000000002,159987555.0,4925,7716
E01004710,477,36059.869999999995,184061684.0,5104,7710
E01001871,600,49955.59000000001,239371374.0,4792,7709
E01033100,378,28445.260000000002,155738901.0,5475,7705
E01003456,637,60342.329999999965,299710985.0,4967,7704
E01034596,459,28621.810000000005,153498397.0,5363,7704
E01003921,350,23132.95,130496258.0,5641,7703
E01004720,479,42641.32000000002,217024227.0,5090,7701
E01002789,509,50634.340000000026,255373402.0,5043,7700
E01003846,501,78130.51000000004,394916491.0,5055,7698
E01003817,761,75874.63999999996,393088910.0,5181,7694
E01003059,334,21723.58,118521037.0,5456,7693
E01004711,514,33976.40000000002,163343765.0,4808,7693
E01001380,741,70946.20699999998,362875072.0,5115,7693
E01000140,649,63933.98000000001,320706086.0,5016,7688
E01033918,648,41102.018,226238086.0,5504,7688
E01034026,380,18965.480999999996,90377408.0,4765,7682
E01035710,326,21083.968699999998,100914189.0,4786,7680
E01002734,205,13001.136999999999,71536536.0,5502,7679
E01002687,769,64736.41000000002,319999658.0,4943,7674
E01004478,572,98646.96000000004,490155483.0,4969,7672
E01035512,41,3635.0,21630890.0,5951,7670
E01003027,568,85939.59999999998,433957563.0,5050,7667
E01016567,441,41926.69000000002,212766194.0,5075,7666
E01032639,491,31916.893000000004,158261639.0,4959,7656
E01000972,324,26822.040000000005,126423211.0,4713,7655
E01032781,1370,98370.51999999997,452512530.0,4600,7651
E01035674,365,25757.310000000005,141082190.0,5477,7641
E01004696,443,30215.44999999999,145060197.0,4801,7639
E01004033,802,51787.240000000005,267115363.0,5158,7637
E01000889,198,13457.911999999998,69507645.0,5165,7634
E01004555,648,102532.11000000002,505110651.0,4926,7633
E01034393,399,21043.010000000002,115321810.0,5480,7631
E01003864,543,59191.409999999996,291156535.0,4919,7626
E01033712,319,23680.619999999995,123166068.0,5201,7625
E01034182,577,40814.37000000001,220089081.0,5392,7624
E01004291,1441,122133.956,580031177.0,4749,7622
E01033494,532,51945.970000000016,260433479.0,5014,7621
E01034223,156,10231.08,58043322.0,5673,7620
E01033929,318,20953.14,119163629.0,5687,7620
E01035702,706,50813.38999999998,243135681.0,4785,7619
E01003803,294,31728.859999999993,160497805.0,5058,7618
E01034029,807,56942.721999999994,278714651.0,4895,7618
E01004558,714,91246.26999999996,446996264.0,4899,7610
E01004542,606,80273.18,401342291.0,5000,7600
E01001858,466,31648.860000000004,159231851.0,5031,7599
E01002577,542,63825.99000000002,311207999.0,4876,7597
E01034394,718,38275.98,205883976.0,5379,7596
E01000869,607,52345.86399999994,247897334.0,4736,7588
E01002797,530,35015.12000000001,167814630.0,4793,7588
E01000547,473,43761.75000000001,223230158.0,5101,7587
E01002780,534,43302.798,215253609.0,4971,7583
E01001763,429,34172.1,174646163.0,5111,7579
E01001780,365,26444.042,127498203.0,4821,7572
E01033746,787,72905.86,360692059.0,4947,7571
E01003871,735,96851.01999999999,477354243.0,4929,7571
E01001890,402,35663.20000000001,173577243.0,4867,7571
E01003036,649,61027.59779999999,296490563.0,4858,7570
E01004543,794,110676.80760000006,537952751.0,4861,7569
E01000491,645,84137.72343999999,426150500.0,5065,7569
E01004557,632,80949.82285000003,398407547.0,4922,7566
E01034486,262,18751.0,109744656.0,5853,7556
E01003861,1075,89876.90300000008,439540445.0,4890,7550
E01002695,435,30112.25,143481690.0,4765,7547
E01002762,464,36160.91000000001,178436545.0,4935,7547
E01001584,706,71511.98900000002,349488170.0,4887,7545
E01003858,949,115559.74999999994,562414234.0,4867,7537
E01002694,163,11220.59,54204880.0,4831,7532
E01000874,606,70056.24079999997,342793033.0,4893,7523
E01003891,1114,109313.76100000003,527109882.0,4822,7523
E01001870,560,37640.14999999998,177754056.0,4722,7520
E01002785,420,44873.990000000034,223765836.0,4987,7518
E01004306,404,40852.13999999999,199339596.0,4880,7515
E01001900,223,21029.02,100515835.0,4780,7514
E01003443,705,85775.46300000005,421101469.0,4909,7512
E01001941,328,24410.292000000005,120487231.0,4936,7512
E01033872,524,29793.455999999995,146455953.0,4916,7512
E01003804,852,86942.93999999994,422884649.0,4864,7510
E01003106,430,35996.670000000006,176763757.0,4911,7510
E01002571,865,92369.02399999996,427415705.0,4627,7506
E01000902,210,15065.52,70494851.0,4679,7505
E01002709,348,23629.43,113075751.0,4785,7505
E01000005,185,10674.009999999998,49547643.0,4642,7500
E01001641,585,53245.30000000002,257642731.0,4839,7500
E01003026,834,82731.98400000007,397181820.0,4801,7496
E01004675,492,29763.37000000001,141465973.0,4753,7491
E01002881,156,16059.888000000003,76860977.0,4786,7489
E01034033,948,75123.37,375844618.0,5003,7488
E01000583,608,63355.064000000035,312108661.0,4926,7487
E01004628,924,72085.97,345672735.0,4795,7487
E01000208,591,83950.51999999997,404517938.0,4819,7476
E01002581,1084,86605.66599999994,410369310.0,4738,7473
E01003866,901,97565.18400000002,473649010.0,4855,7466
E01002788,642,52074.15000000001,255067695.0,4898,7459
E01034590,600,42075.899999999994,223167016.0,5304,7459
E01003835,609,77900.7111,386704695.0,4964,7458
E01002777,515,40379.79999999998,195635515.0,4845,7453
E01003852,695,66764.85540000001,319071016.0,4779,7453
E01002576,472,51648.390000000014,250767341.0,4855,7452
E01004702,473,33665.418000000005,165086241.0,4904,7449
E01035664,737,58447.65000000002,282466513.0,4833,7448
E01003863,416,45376.850000000006,220914976.0,4868,7447
E01004556,737,107084.81040000006,511710093.0,4779,7445
E01004552,742,64887.020000000004,305514166.0,4708,7444
E01004621,742,83226.8014,405235770.0,4869,7439
E01034226,368,23444.58,120524047.0,5141,7437
E01003090,891,66768.35400000005,327554076.0,4906,7436
E01033135,537,53611.61780000001,251908144.0,4699,7431
E01000281,642,54882.46000000001,298986839.0,5448,7428
E01003110,634,53077.93,252419912.0,4756,7423
E01002019,380,53072.112,260630018.0,4911,7419
E01004476,957,76738.90730000002,362281771.0,4721,7407
E01001756,752,60400.81,287877553.0,4766,7403
E01000210,662,69161.26999999996,333828520.0,4827,7403
E01002708,470,29493.440000000002,141741846.0,4806,7401
E01000550,387,28238.130000000012,140624310.0,4980,7400
E01000546,303,30702.219999999994,150903711.0,4915,7398
E01004205,305,18864.940000000002,98223729.0,5207,7398
E01003102,409,31811.860000000008,152288690.0,4787,7398
E01003402,767,89918.57799999994,418544017.0,4655,7392
E01001987,821,84740.24799999999,396924779.0,4684,7391
E01001889,383,44754.66879999999,211535279.0,4727,7388
E01001918,352,42793.090000000004,201658428.0,4712,7385
E01001244,917,54409.58000000001,260757404.0,4792,7385
E01033081,802,58956.90000000004,276553260.0,4691,7384
E01033920,565,43303.95,239312784.0,5526,7382
E01004639,879,71305.44,334957515.0,4698,7381
E01000279,353,94654.85199999997,455214661.0,4809,7379
E01028521,514,37334.892,173006318.0,4634,7378
E01003994,337,25137.58,132933214.0,5288,7377
E01003868,828,75698.81000000001,357517933.0,4723,7372
E01035677,318,21620.09,114581154.0,5300,7366
E01001879,397,40928.51999999999,194263928.0,4746,7366
E01001967,406,56963.52000000001,276827891.0,4860,7358
E01034183,607,45290.33999999998,236584540.0,5224,7357
E01034030,682,45388.20900000001,210078512.0,4628,7355
E01003856,1140,90116.23,421846308.0,4681,7354
E01001806,337,24780.319999999992,124138182.0,5010,7354
E01000934,258,15376.4,71353007.0,4640,7353
E01035684,305,19282.729999999992,96973649.0,5029,7350
E01004644,971,100641.576,501342669.0,4981,7344
E01004564,683,53845.452000000005,252343645.0,4686,7338
E01001914,461,28478.870000000003,131839321.0,4629,7332
E01004567,391,23002.239999999998,108452627.0,4715,7330
E01003051,357,25572.956,134317001.0,5252,7326
E01001374,809,72279.24000000003,337597014.0,4671,7324
E01002747,440,44062.37999999998,211639067.0,4803,7321
E01004643,840,70284.24600000003,342123034.0,4868,7314
E01000931,451,33933.869999999995,162619804.0,4792,7311
E01004030,447,36489.58,168840422.0,4627,7310
