postcode_district,property_type,num_sales,total_floor_area,total_price,price_per_sqm,adj_price_per_sqm
SE28,D,188,16043.0,43510029.0,2712,4131
SE28,F,3374,192521.0,525835308.0,2731,4391
SE28,S,650,48858.0,116114150.0,2377,3722
SE28,T,4519,337139.0,763205951.0,2264,3592
SE3,ALL,11784,1079484.0,4983336010.0,4616,6515
SE3,D,516,95726.0,547683574.0,5721,7985
SE3,F,6198,433806.0,2023061739.0,4664,6630
SE3,S,1777,229405.0,1002782100.0,4371,6137
SE3,T,3293,320547.0,1409808597.0,4398,6192
SE4,ALL,8040,702719.0,2817232443.0,4009,5546
SE4,D,89,11873.0,57296858.0,4826,6575
SE4,F,4180,266194.0,1070753538.0,4022,5668
SE4,S,632,79735.0,311669549.0,3909,5383
SE4,T,3139,344917.0,1377512498.0,3994,5455
SE5,ALL,9896,813196.0,3679011560.0,4524,6288
SE5,D,90,17364.0,98462325.0,5670,7538
SE5,F,7214,472091.0,2144560573.0,4543,6333
SE5,S,350,50492.0,216676455.0,4291,6011
SE5,T,2242,273249.0,1219312207.0,4462,6184
SE6,ALL,14091,1184807.0,3769214974.0,3181,4513
SE6,D,112,13022.0,41923454.0,3219,4571
SE6,F,5965,350086.0,1183770667.0,3381,4848
SE6,S,1863,223822.0,673701685.0,3010,4237
SE6,T,6151,597877.0,1869819168.0,3127,4419
SE7,ALL,5017,437304.0,1522851657.0,3482,4889
SE7,D,41,5189.0,22254495.0,4289,5660
SE7,F,2103,127387.0,478661434.0,3758,5261
SE7,S,577,62466.0,210438000.0,3369,4717
SE7,T,2296,242262.0,811497728.0,3350,4722
SE8,ALL,7566,507243.0,2338365869.0,4610,6523
SE8,D,16,1771.0,6448099.0,3641,5273
SE8,F,6223,373327.0,1865972557.0,4998,7034
SE8,S,78,8724.0,29138169.0,3340,4772
SE8,T,1249,123421.0,436807044.0,3539,5118
SE9,ALL,17239,1559480.0,5045457943.0,3235,4513
SE9,D,636,106321.0,373098115.0,3509,4833
SE9,F,4819,301644.0,932995609.0,3093,4429
SE9,S,5006,547880.0,1804015264.0,3293,4536
SE9,T,6778,603635.0,1935348955.0,3206,4478
SG1,ALL,18388,1544709.0,3846271283.0,2490,3582
SG1,D,2153,287418.0,800737264.0,2786,3982
SG1,F,4627,248497.0,625813609.0,2518,3649
SG1,S,3164,291236.0,800067014.0,2747,3917
SG1,T,8444,717558.0,1619653396.0,2257,3263
SG10,ALL,486,78884.0,272791439.0,3458,4914
SG10,D,231,54077.0,189720356.0,3508,5001
SG10,F,37,2454.0,5706275.0,2325,3583
SG10,S,106,12902.0,46299135.0,3589,4961
SG10,T,112,9451.0,31065673.0,3287,4695
SG11,ALL,1476,186393.0,672884341.0,3610,4994
SG11,D,585,106478.0,390611504.0,3668,5031
SG11,F,157,9612.0,32393779.0,3370,4907
SG11,S,357,39248.0,137417069.0,3501,4845
SG11,T,377,31055.0,112461989.0,3621,5080
SG12,ALL,9880,846582.0,2873844742.0,3395,4783
SG12,D,1197,187683.0,678567118.0,3615,5058
SG12,F,3513,197364.0,605374864.0,3067,4449
SG12,S,2371,239822.0,821913496.0,3427,4744
SG12,T,2799,221713.0,767989264.0,3464,4891
SG13,ALL,7092,643424.0,2297611569.0,3571,5052
SG13,D,954,152828.0,596341307.0,3902,5452
SG13,F,2333,146496.0,517519308.0,3533,5012
SG13,S,1218,127559.0,445938072.0,3496,4915
SG13,T,2587,216541.0,737812882.0,3407,4876
SG14,ALL,7833,683624.0,2549554729.0,3729,5223
SG14,D,890,145074.0,583606197.0,4023,5551
SG14,F,2227,135288.0,456901313.0,3377,4839
SG14,S,1573,156110.0,606467579.0,3885,5358
SG14,T,3143,247152.0,902579640.0,3652,5155
SG15,ALL,2784,228474.0,576731212.0,2524,3605
SG15,D,493,60506.0,152491114.0,2520,3627
SG15,F,294,14525.0,35132615.0,2419,3512
SG15,S,658,60166.0,154196958.0,2563,3563
SG15,T,1339,93277.0,234910525.0,2518,3633
SG16,ALL,2104,214516.0,661021284.0,3081,4160
SG16,D,739,101474.0,326528757.0,3218,4293
SG16,F,65,3917.0,11374800.0,2904,3694
SG16,S,568,53160.0,158389950.0,2979,4085
SG16,T,732,55965.0,164727777.0,2943,4020
SG17,ALL,4669,458581.0,1334792930.0,2911,3926
SG17,D,1882,244192.0,757455193.0,3102,4108
SG17,F,558,30762.0,72876536.0,2369,3345
SG17,S,1044,92719.0,267996459.0,2890,3938
SG17,T,1185,90908.0,236464742.0,2601,3622
SG18,ALL,11422,1009286.0,2779969504.0,2754,3757
SG18,D,2705,345756.0,1021201558.0,2954,3948
SG18,F,1560,88780.0,233406719.0,2629,3643
SG18,S,3389,302742.0,834939846.0,2758,3738
SG18,T,3768,272008.0,690421381.0,2538,3571
SG19,ALL,7844,748022.0,1797789137.0,2403,3415
SG19,D,2280,307003.0,786920949.0,2563,3598
SG19,F,565,29407.0,55017276.0,1871,2819
SG19,S,2238,200880.0,485796521.0,2418,3427
SG19,T,2761,210732.0,470054391.0,2231,3218
SG2,ALL,12970,1085126.0,2792059411.0,2573,3645
SG2,D,1860,226379.0,659137037.0,2912,4124
SG2,F,1160,61435.0,145197790.0,2363,3468
SG2,S,2360,200155.0,539901976.0,2697,3827
SG2,T,7590,597157.0,1447822608.0,2425,3421
SG3,ALL,2400,234011.0,783493744.0,3348,4725
SG3,D,531,88262.0,320935717.0,3636,5114
SG3,F,564,33120.0,99455311.0,3003,4231
SG3,S,641,66169.0,216346691.0,3270,4577
SG3,T,664,46460.0,146756025.0,3159,4548
SG4,ALL,9156,843314.0,2898478141.0,3437,4757
SG4,D,1778,265531.0,1022377876.0,3850,5247
SG4,F,2262,126674.0,369738932.0,2919,4175
SG4,S,2677,259522.0,903146808.0,3480,4767
SG4,T,2439,191587.0,603214525.0,3149,4450
SG5,ALL,10173,950226.0,3162013917.0,3328,4580
SG5,D,2153,295018.0,1043956322.0,3539,4771
SG5,F,2587,157000.0,495043697.0,3153,4444
SG5,S,2714,268880.0,896675427.0,3335,4582
SG5,T,2719,229328.0,726338471.0,3167,4424
SG6,ALL,9895,864058.0,2525503976.0,2923,4075
SG6,D,1812,244903.0,842292037.0,3439,4755
SG6,F,2665,147752.0,358413709.0,2426,3539
SG6,S,1967,196776.0,605443667.0,3077,4216
SG6,T,3451,274627.0,719354563.0,2619,3655
SG7,ALL,4455,364334.0,1057975264.0,2904,4130
SG7,D,605,84678.0,275263020.0,3251,4586
SG7,F,991,55081.0,141824726.0,2575,3714
SG7,S,1083,98815.0,292152879.0,2957,4133
SG7,T,1776,125760.0,348734639.0,2773,4003
SG8,ALL,11210,1137395.0,3399806230.0,2989,4171
SG8,D,3644,536942.0,1699424915.0,3165,4387
SG8,F,1822,98431.0,256650669.0,2607,3798
SG8,S,2758,264778.0,781218004.0,2950,4085
SG8,T,2986,237244.0,662512642.0,2793,3930
SG9,ALL,3712,407068.0,1364058094.0,3351,4580
SG9,D,1359,199768.0,707878501.0,3544,4805
SG9,F,270,15996.0,48363915.0,3024,4178
SG9,S,1012,104123.0,337962382.0,3246,4407
SG9,T,1071,87181.0,269853296.0,3095,4345
SK1,ALL,4680,338327.0,526391651.0,1556,2214
SK1,D,29,2496.0,4596500.0,1842,2592
SK1,F,669,35496.0,62467600.0,1760,2502
SK1,S,1320,102150.0,177072360.0,1733,2425
SK1,T,2662,198185.0,282255191.0,1424,2048
SK10,ALL,14031,1511407.0,3768055121.0,2493,3494
SK10,D,4755,743292.0,2094578241.0,2818,3936
SK10,F,1959,136928.0,304075961.0,2221,3187
SK10,S,2880,276883.0,654496792.0,2364,3276
SK10,T,4437,354304.0,714904127.0,2018,2857
SK11,ALL,14255,1261776.0,2551750290.0,2022,2860
SK11,D,2550,355760.0,889440656.0,2500,3487
SK11,F,1181,71723.0,124099428.0,1730,2589
SK11,S,3491,316380.0,659083139.0,2083,2894
SK11,T,7033,517913.0,879127067.0,1697,2447
SK12,ALL,3835,397792.0,1113180936.0,2798,3852
SK12,D,1321,184127.0,557135226.0,3026,4116
SK12,F,586,34461.0,81817697.0,2374,3415
SK12,S,1262,122786.0,335605393.0,2733,3785
SK12,T,666,56418.0,138622620.0,2457,3404
SK13,ALL,9706,893401.0,1685403700.0,1887,2666
SK13,D,2431,308622.0,648634328.0,2102,3007
SK13,F,672,42366.0,83229929.0,1965,2799
SK13,S,2218,195653.0,388967563.0,1988,2763
SK13,T,4385,346760.0,564571880.0,1628,2292
SK14,ALL,15048,1298744.0,2115902271.0,1629,2269
SK14,D,2048,252552.0,540737027.0,2141,2936
SK14,F,1193,69767.0,121681925.0,1744,2562
SK14,S,4111,354852.0,638038081.0,1798,2452
SK14,T,7696,621573.0,815445238.0,1312,1861
SK15,ALL,8031,721330.0,1160170089.0,1608,2311
SK15,D,1616,206934.0,408347060.0,1973,2838
SK15,F,550,32966.0,59287094.0,1798,2635
SK15,S,2164,189864.0,317471089.0,1672,2353
SK15,T,3701,291566.0,375064846.0,1286,1872
SK16,ALL,5716,455450.0,688778201.0,1512,2159
SK16,D,653,64978.0,132644265.0,2041,2842
SK16,F,208,12247.0,19375718.0,1582,2427
SK16,S,1890,156256.0,264119670.0,1690,2368
SK16,T,2965,221969.0,272638548.0,1228,1798
SK17,ALL,9469,947167.0,1747337767.0,1845,2588
SK17,D,1966,259894.0,593121829.0,2282,3149
SK17,F,1385,99974.0,169452900.0,1695,2434
SK17,S,3068,305450.0,552081840.0,1807,2531
SK17,T,3050,281849.0,432681198.0,1535,2188
SK2,ALL,10571,965410.0,1807313854.0,1872,2633
SK2,D,1481,170343.0,372460631.0,2187,3067
SK2,F,571,34011.0,61016650.0,1794,2554
SK2,S,5133,482550.0,942424059.0,1953,2716
SK2,T,3386,278506.0,431412514.0,1549,2233
SK22,ALL,2421,230533.0,483090797.0,2096,2932
SK22,D,494,70260.0,166249556.0,2366,3262
SK22,F,244,15271.0,30254190.0,1981,2863
SK22,S,646,61863.0,129687349.0,2096,2926
SK22,T,1037,83139.0,156899702.0,1887,2669
SK23,ALL,3721,391665.0,846729916.0,2162,2988
SK23,D,1212,167528.0,412140849.0,2460,3354
SK23,F,203,13085.0,23500434.0,1796,2568
SK23,S,1143,114740.0,224279393.0,1955,2732
SK23,T,1163,96312.0,186809240.0,1940,2714
SK3,ALL,11601,954756.0,1616644605.0,1693,2420
SK3,D,787,86055.0,183315669.0,2130,3001
SK3,F,598,35561.0,56474586.0,1588,2357
SK3,S,4487,389502.0,728205980.0,1870,2611
SK3,T,5729,443638.0,648648370.0,1462,2144
SK4,ALL,12848,1271072.0,2865753973.0,2255,3161
SK4,D,1767,239167.0,619573027.0,2591,3595
SK4,F,2123,126207.0,267829868.0,2122,3122
SK4,S,5202,569852.0,1303032406.0,2287,3190
SK4,T,3756,335846.0,675318672.0,2011,2817
SK5,ALL,9287,707979.0,1150744158.0,1625,2275
SK5,D,447,40588.0,91338984.0,2250,3061
SK5,F,670,39889.0,72967992.0,1829,2652
SK5,S,3631,286489.0,500140802.0,1746,2408
SK5,T,4539,341013.0,486296380.0,1426,2025
SK6,ALL,9103,868991.0,2047100727.0,2356,3295
SK6,D,2233,283573.0,783697734.0,2764,3836
SK6,F,1049,61621.0,133493995.0,2166,3086
SK6,S,3580,327966.0,745884311.0,2274,3182
SK6,T,2241,195831.0,384024687.0,1961,2765
SK7,ALL,8068,884784.0,2491004774.0,2815,3890
SK7,D,2797,417823.0,1321131414.0,3162,4313
SK7,F,1062,74200.0,178746864.0,2409,3477
SK7,S,3077,297782.0,779701739.0,2618,3659
SK7,T,1132,94979.0,211424757.0,2226,3079
SK8,ALL,13628,1323952.0,3288127641.0,2484,3476
SK8,D,3207,428902.0,1148155800.0,2677,3730
SK8,F,1947,122479.0,282779408.0,2309,3295
SK8,S,5763,538771.0,1339458875.0,2486,3479
SK8,T,2711,233800.0,517733558.0,2214,3097
SK9,ALL,16378,1978354.0,5735243538.0,2899,4083
SK9,D,5425,969157.0,3049044893.0,3146,4369
SK9,F,2957,213189.0,558410766.0,2619,3851
SK9,S,4305,470652.0,1318370355.0,2801,3949
SK9,T,3691,325356.0,809417524.0,2488,3579
SL0,ALL,3368,379217.0,1291793968.0,3406,4809
SL0,D,940,168047.0,555902994.0,3308,4712
SL0,F,674,43877.0,135081932.0,3079,4448
SL0,S,1115,117388.0,426314209.0,3632,5039
SL0,T,639,49905.0,174494833.0,3497,4914
SL1,ALL,22354,1624065.0,4565258441.0,2811,4190
SL1,D,1743,221638.0,697717677.0,3148,4580
SL1,F,9691,502220.0,1450015575.0,2887,4391
SL1,S,5168,462840.0,1234262315.0,2667,3941
SL1,T,5752,437367.0,1183262874.0,2705,4026
SL2,ALL,12344,1133496.0,3438116993.0,3033,4406
SL2,D,1749,349079.0,1257285871.0,3602,5149
SL2,F,3656,197965.0,559693320.0,2827,4246
SL2,S,2480,224962.0,631627028.0,2808,4124
SL2,T,4459,361490.0,989510774.0,2737,3950
SL3,ALL,11997,1037180.0,3285057118.0,3167,4620
SL3,D,1772,252406.0,850214164.0,3368,4858
SL3,F,3810,211291.0,596565098.0,2823,4324
SL3,S,2976,297809.0,994641098.0,3340,4770
SL3,T,3439,275674.0,843636758.0,3060,4465
SL4,ALL,14181,1470958.0,5617479659.0,3819,5503
SL4,D,2153,372847.0,1435440683.0,3850,5509
SL4,F,4166,280214.0,1155974972.0,4125,6094
SL4,S,3255,358652.0,1274394606.0,3553,5101
SL4,T,4607,459245.0,1751669398.0,3814,5451
SL5,ALL,9382,1435841.0,5751279325.0,4006,5652
SL5,D,3321,823418.0,3318196116.0,4030,5697
SL5,F,2382,217836.0,966907473.0,4439,6251
SL5,S,2397,263124.0,951847937.0,3617,5133
SL5,T,1282,131463.0,514327799.0,3912,5413
SL6,ALL,26558,2821717.0,10395487090.0,3684,5210
SL6,D,7296,1189570.0,4644318009.0,3904,5484
SL6,F,7009,456055.0,1663981702.0,3649,5211
SL6,S,6878,693017.0,2376300809.0,3429,4879
SL6,T,5375,483075.0,1710886570.0,3542,5008
SL7,ALL,7082,804245.0,3344524448.0,4159,5872
SL7,D,2268,363365.0,1592542505.0,4383,6126
SL7,F,1273,83305.0,365309181.0,4385,6359
SL7,S,1628,178805.0,692602634.0,3874,5489
SL7,T,1913,178770.0,694070128.0,3882,5515
SL8,ALL,2438,279381.0,1093232863.0,3913,5498
SL8,D,813,143095.0,580881263.0,4059,5680
SL8,F,454,26291.0,106101341.0,4036,5771
SL8,S,694,70508.0,259865861.0,3686,5163
SL8,T,477,39487.0,146384398.0,3707,5255
SL9,ALL,5076,858853.0,3655616623.0,4256,5985
SL9,D,2851,644985.0,2645630103.0,4102,5799
SL9,F,1075,86174.0,452609742.0,5252,7173
SL9,S,685,81907.0,353901156.0,4321,6085
SL9,T,465,45787.0,203475622.0,4444,6188
SM1,ALL,14647,1114293.0,3784512145.0,3396,4842
SM1,D,567,66276.0,254667936.0,3843,5281
SM1,F,6747,392526.0,1258039366.0,3205,4715
SM1,S,3173,316389.0,1116585907.0,3529,4919
SM1,T,4160,339102.0,1155218936.0,3407,4832
SM2,ALL,11218,958639.0,3278724429.0,3420,4971
SM2,D,1555,289221.0,1153285073.0,3988,5599
SM2,F,7365,436964.0,1304901754.0,2986,4502
SM2,S,925,111723.0,411828324.0,3686,5190
SM2,T,1373,120731.0,408709278.0,3385,4960
SM3,ALL,4833,410434.0,1561522962.0,3805,5363
SM3,D,145,16915.0,67233324.0,3975,5711
SM3,F,1392,83739.0,305135299.0,3644,5214
SM3,S,1628,164688.0,623964420.0,3789,5299
SM3,T,1668,145092.0,565189919.0,3895,5481
SM4,ALL,9799,781920.0,2791359722.0,3570,5056
SM4,D,157,15336.0,62253060.0,4059,5643
SM4,F,2455,136831.0,466563175.0,3410,5028
SM4,S,1412,139536.0,495963095.0,3554,4954
SM4,T,5775,490217.0,1766580392.0,3604,5074
SM5,ALL,12508,1046345.0,3568463676.0,3410,4822
SM5,D,992,148977.0,562347936.0,3775,5265
SM5,F,3428,194821.0,625174845.0,3209,4648
SM5,S,2550,275927.0,966844583.0,3504,4877
SM5,T,5538,426620.0,1414096312.0,3315,4712
SM6,ALL,12718,1066224.0,3480601556.0,3264,4613
SM6,D,875,133019.0,455017618.0,3421,4794
SM6,F,6221,363172.0,1137531729.0,3132,4524
SM6,S,2694,311399.0,1022550997.0,3284,4573
SM6,T,2928,258634.0,865501212.0,3346,4694
SM7,ALL,6467,741031.0,2715301399.0,3664,5153
SM7,D,2142,341990.0,1313502130.0,3841,5338
SM7,F,1514,103400.0,349002678.0,3375,4966
SM7,S,2096,228758.0,821322188.0,3590,5044
SM7,T,715,66883.0,231474403.0,3461,4877
SN1,ALL,15998,1375022.0,2566967110.0,1867,2699
SN1,D,960,126185.0,306640378.0,2430,3302
SN1,F,3489,205401.0,439667315.0,2141,3169
SN1,S,2172,218231.0,497611134.0,2280,3073
SN1,T,9377,825205.0,1323048283.0,1603,2392
SN10,ALL,9846,982432.0,2291189087.0,2332,3283
SN10,D,3076,426829.0,1086461848.0,2545,3544
SN10,F,1437,82561.0,181139798.0,2194,3132
SN10,S,2334,224061.0,513019032.0,2290,3209
SN10,T,2999,248981.0,510568409.0,2051,2954
SN11,ALL,10124,952151.0,2049602097.0,2153,3064
SN11,D,3095,391294.0,912149129.0,2331,3301
SN11,F,1022,56476.0,111753345.0,1979,2935
SN11,S,2610,234644.0,512579171.0,2184,3049
SN11,T,3397,269737.0,513120452.0,1902,2759
SN12,ALL,9286,847884.0,1887869985.0,2227,3078
SN12,D,2779,331057.0,813923606.0,2459,3335
SN12,F,832,46159.0,90197133.0,1954,2867
SN12,S,3161,276707.0,602330782.0,2177,3002
SN12,T,2514,193961.0,381418464.0,1966,2800
SN13,ALL,5736,578210.0,1562401726.0,2702,3747
SN13,D,1935,255319.0,735294131.0,2880,3963
SN13,F,739,49946.0,165462979.0,3313,4374
SN13,S,1522,146421.0,362595518.0,2476,3475
SN13,T,1540,126524.0,299049098.0,2364,3379
SN14,ALL,8197,792693.0,1895100367.0,2391,3408
SN14,D,2912,375709.0,938026512.0,2497,3544
SN14,F,433,25783.0,52443152.0,2034,2934
SN14,S,2229,193274.0,460718255.0,2384,3349
SN14,T,2623,197927.0,443912448.0,2243,3268
SN15,ALL,11066,1035454.0,2579229953.0,2491,3458
SN15,D,3353,449371.0,1185844549.0,2639,3650
SN15,F,1623,94092.0,234864769.0,2496,3491
SN15,S,2910,261523.0,645275025.0,2467,3379
SN15,T,3180,230468.0,513245610.0,2227,3161
SN16,ALL,4383,484941.0,1341710391.0,2767,3860
SN16,D,1658,244887.0,727084664.0,2969,4116
SN16,F,495,32320.0,83913205.0,2596,3614
SN16,S,1102,104784.0,266406681.0,2542,3570
SN16,T,1128,102950.0,264305841.0,2567,3621
SN2,ALL,16502,1308393.0,2364531320.0,1807,2621
SN2,D,1273,137831.0,277780206.0,2015,2862
SN2,F,2126,125218.0,255075969.0,2037,3007
SN2,S,4207,358287.0,687714126.0,1919,2718
SN2,T,8896,687057.0,1143961019.0,1665,2452
SN25,ALL,21543,2000274.0,4280851978.0,2140,3112
SN25,D,6729,817458.0,1758913046.0,2152,3131
SN25,F,3797,230578.0,494235166.0,2143,3142
SN25,S,4536,401959.0,894534525.0,2225,3184
SN25,T,6481,550279.0,1133169241.0,2059,3016
SN26,ALL,465,58756.0,168840357.0,2874,3824
SN26,D,342,45693.0,137431122.0,3008,3973
SN26,S,79,8982.0,21509545.0,2395,3300
SN26,T,42,3980.0,9652195.0,2425,3293
SN3,ALL,17018,1509705.0,3265627785.0,2163,3005
SN3,D,2718,338370.0,859322796.0,2540,3446
SN3,F,1731,101256.0,194046014.0,1916,2819
SN3,S,6342,572861.0,1274494397.0,2225,3062
SN3,T,6227,497218.0,937764578.0,1886,2677
SN4,ALL,5439,569094.0,1444939937.0,2539,3544
SN4,D,1846,267580.0,714843676.0,2672,3719
SN4,F,605,33998.0,79522091.0,2339,3261
SN4,S,1632,151372.0,376476048.0,2487,3476
SN4,T,1356,116144.0,274098122.0,2360,3310
SN5,ALL,7357,642697.0,1549895926.0,2412,3401
SN5,D,2667,317446.0,791089542.0,2492,3486
SN5,F,472,24009.0,49480091.0,2061,2949
SN5,S,1651,132124.0,320519815.0,2426,3422
SN5,T,2567,169118.0,388806478.0,2299,3289
SN6,ALL,4145,443552.0,1232220973.0,2778,3863
SN6,D,1686,240412.0,700478386.0,2914,3999
SN6,F,350,21398.0,51623810.0,2413,3564
SN6,S,918,86695.0,236472894.0,2728,3817
SN6,T,1191,95047.0,243645883.0,2563,3629
SN7,ALL,4468,460499.0,1215057861.0,2639,3689
SN7,D,1494,217176.0,601797837.0,2771,3827
SN7,F,535,31822.0,74020703.0,2326,3271
SN7,S,1193,110903.0,289499038.0,2610,3672
SN7,T,1246,100598.0,249740283.0,2483,3543
SN8,ALL,5136,632535.0,1911255637.0,3022,4268
SN8,D,2243,364989.0,1154200323.0,3162,4455
SN8,F,547,38245.0,120788044.0,3158,4492
SN8,S,1013,112905.0,302659433.0,2681,3777
SN8,T,1333,116396.0,333607837.0,2866,4084
SN9,ALL,2117,232659.0,629463711.0,2706,3843
SN9,D,1011,137061.0,387117561.0,2824,4011
SN9,F,168,11353.0,26526988.0,2337,3379
SN9,S,413,40235.0,104056116.0,2586,3637
SN9,T,525,44010.0,111763046.0,2539,3626
SO14,ALL,9466,742564.0,1602133785.0,2158,3275
SO14,D,185,22513.0,37593695.0,1670,2649
SO14,F,5675,371242.0,970449646.0,2614,3914
SO14,S,513,57300.0,90891541.0,1586,2523
SO14,T,3093,291509.0,503198903.0,1726,2659
SO15,ALL,16738,1396365.0,2873602982.0,2058,3060
SO15,D,1257,164237.0,374070727.0,2278,3276
SO15,F,6609,363237.0,808996915.0,2227,3390
SO15,S,4665,486176.0,977603662.0,2011,2940
SO15,T,4207,382715.0,712931678.0,1863,2804
SO16,ALL,19546,1713577.0,3673348699.0,2144,3107
SO16,D,3170,432672.0,1148269667.0,2654,3757
SO16,F,4425,272785.0,558363035.0,2047,3060
SO16,S,5227,458612.0,916532395.0,1998,2926
SO16,T,6724,549508.0,1050183602.0,1911,2769
SO17,ALL,6471,559932.0,1127464544.0,2014,3032
SO17,D,583,83070.0,196434392.0,2365,3432
SO17,F,2658,155356.0,338627536.0,2180,3309
SO17,S,1948,203641.0,380965326.0,1871,2830
SO17,T,1282,117865.0,211437290.0,1794,2734
SO18,ALL,11539,924391.0,2054167318.0,2222,3169
SO18,D,2748,269463.0,664286519.0,2465,3441
SO18,F,3174,173397.0,361567680.0,2085,3125
SO18,S,3304,295100.0,641736009.0,2175,3078
SO18,T,2313,186431.0,386577110.0,2074,2961
SO19,ALL,19439,1523841.0,3156645262.0,2072,2961
SO19,D,3206,320319.0,737850016.0,2303,3240
SO19,F,4412,233070.0,482948679.0,2072,3026
SO19,S,6112,534982.0,1095201286.0,2047,2902
SO19,T,5709,435470.0,840645281.0,1930,2794
SO20,ALL,1565,231597.0,764509211.0,3301,4622
SO20,D,869,163426.0,554979564.0,3396,4741
SO20,F,96,6347.0,17973100.0,2832,4143
SO20,S,323,34620.0,104772451.0,3026,4289
SO20,T,277,27204.0,86784096.0,3190,4448
SO21,ALL,3840,526164.0,1842386075.0,3502,4894
SO21,D,1833,334926.0,1221794702.0,3648,5056
SO21,F,395,27666.0,72764094.0,2630,3899
SO21,S,876,96005.0,318636786.0,3319,4681
SO21,T,736,67567.0,229190493.0,3392,4797
SO22,ALL,10097,1145170.0,4182101753.0,3652,5054
SO22,D,3053,477007.0,1869277546.0,3919,5357
SO22,F,1494,109706.0,434247769.0,3958,5357
SO22,S,2432,258519.0,839095931.0,3246,4553
SO22,T,3118,299938.0,1039480507.0,3466,4892
SO23,ALL,8043,802403.0,2887260076.0,3598,5135
SO23,D,1202,191827.0,733560203.0,3824,5285
SO23,F,2474,162413.0,539697840.0,3323,4912
SO23,S,1366,154954.0,551918074.0,3562,5087
SO23,T,3001,293209.0,1062083959.0,3622,5186
SO24,ALL,3038,362536.0,1250969594.0,3451,4856
SO24,D,1274,202897.0,731264691.0,3604,5067
SO24,F,297,18262.0,61797900.0,3384,4665
SO24,S,714,74613.0,242025782.0,3244,4534
SO24,T,753,66764.0,215881221.0,3233,4629
SO30,ALL,7319,661112.0,1969754588.0,2979,4158
SO30,D,2419,299467.0,911124832.0,3042,4213
SO30,F,1254,70063.0,190342348.0,2717,3928
SO30,S,1766,153397.0,455807268.0,2971,4122
SO30,T,1880,138185.0,412480140.0,2985,4197
SO31,ALL,10467,1078342.0,3289197097.0,3050,4250
SO31,D,3954,564923.0,1799788199.0,3186,4411
SO31,F,2085,131224.0,378265666.0,2883,4051
SO31,S,2382,221715.0,647054366.0,2918,4068
SO31,T,2046,160480.0,464088866.0,2892,4099
SO32,ALL,5657,716591.0,2289480044.0,3195,4401
SO32,D,2955,469620.0,1539738133.0,3279,4488
SO32,F,489,30586.0,84467943.0,2762,4077
SO32,S,1413,147399.0,454240239.0,3082,4230
SO32,T,800,68986.0,211033729.0,3059,4312
SO40,ALL,7559,675368.0,1984785871.0,2939,4148
SO40,D,2716,318099.0,998661104.0,3139,4384
SO40,F,1010,54518.0,140697927.0,2581,3795
SO40,S,1786,152994.0,430816273.0,2816,3982
SO40,T,2047,149757.0,414610567.0,2769,3943
SO41,ALL,11224,1234352.0,4364148681.0,3536,4981
SO41,D,4703,692898.0,2588528609.0,3736,5227
SO41,F,2256,156070.0,514169099.0,3294,4712
SO41,S,2222,208589.0,695171345.0,3333,4701
SO41,T,2043,176795.0,566279628.0,3203,4587
SO42,ALL,1510,233650.0,929958446.0,3980,5578
SO42,D,977,184323.0,749126975.0,4064,5692
SO42,F,202,13349.0,50506250.0,3784,5262
SO42,S,231,26740.0,96553550.0,3611,5131
SO42,T,100,9238.0,33771671.0,3656,5063
SO43,ALL,1376,155508.0,509257978.0,3275,4669
SO43,D,566,86266.0,309380279.0,3586,5082
SO43,F,368,25443.0,66604542.0,2618,3773
SO43,S,348,36423.0,107820682.0,2960,4233
SO43,T,94,7376.0,25452475.0,3451,5089
SO45,ALL,6320,590077.0,1665570418.0,2823,3959
SO45,D,2605,299275.0,858135199.0,2867,4003
SO45,F,961,57445.0,176716693.0,3076,4331
SO45,S,1423,124717.0,342575121.0,2747,3852
SO45,T,1331,108640.0,288143405.0,2652,3765
SO50,ALL,15402,1342314.0,3457594954.0,2576,3626
SO50,D,2721,329147.0,986820607.0,2998,4139
SO50,F,3439,200501.0,527231690.0,2630,3766
SO50,S,3840,351341.0,904870925.0,2575,3589
SO50,T,5402,461325.0,1038671732.0,2251,3227
SO51,ALL,10247,1067702.0,3339530531.0,3128,4327
SO51,D,3362,522922.0,1714266676.0,3278,4514
SO51,F,1761,107738.0,370634709.0,3440,4709
SO51,S,2113,194792.0,579702894.0,2976,4118
SO51,T,3011,242250.0,674926252.0,2786,3924
SO52,ALL,1245,113511.0,350639202.0,3089,4323
SO52,D,444,49027.0,159456917.0,3252,4526
SO52,F,72,4656.0,12190930.0,2618,3532
SO52,S,415,34888.0,109005555.0,3124,4374
SO52,T,314,24940.0,69985800.0,2806,3999
SO53,ALL,5895,581497.0,1830681804.0,3148,4440
SO53,D,2505,322778.0,1082470656.0,3354,4684
SO53,F,1133,69843.0,178182352.0,2551,3751
SO53,S,1101,95258.0,299076181.0,3140,4438
SO53,T,1156,93618.0,270952615.0,2894,4113
SP1,ALL,7482,718960.0,1851852640.0,2576,3648
SP1,D,1520,200395.0,578769005.0,2888,4034
SP1,F,1672,108053.0,276958696.0,2563,3653
SP1,S,1691,167120.0,433221418.0,2592,3639
SP1,T,2599,243392.0,562903521.0,2313,3335
SP10,ALL,14585,1271150.0,2808689275.0,2210,3241
SP10,D,3424,408294.0,982947985.0,2407,3510
